file,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,title,severity,vulnerable,version
apps/mailreader/src/main/java/mailreader2/Logout.java,class,1,1,0,1,1,3,0,1,0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0.0,2.3.28.1
apps/showcase/src/main/java/org/apache/struts2/showcase/DateAction.java,class,1,1,0,1,7,2,0,5,11,0.7380953,0.0,0.0,7,0,7,0,0,0,7,0,0,0,6,1,0,6,0,0,0,0,2,40,7,0,0,0,0,0,5,7,0,7,0,0,0,0,28,1,0,0,0,0.0,2.3.28.1
xwork-core/src/main/java/com/opensymphony/xwork2/conversion/impl/StringConverter.java,class,5,8,3,5,13,2,0,13,0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,55,1,4,0,0,0,5,0,20,1,11,2,0,0,0,43,1,0,0,0,0.0,2.3.28.1
plugins/javatemplates/src/main/java/org/apache/struts2/views/java/simple/PasswordHandler.java,class,3,4,1,3,3,2,0,8,0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,27,0,3,0,3,1,0,0,0,15,1,0,0,0,0.0,2.3.28.1
core/src/test/java/org/apache/struts2/views/jsp/SubsetIteratorTagTest.java,class,6,6,0,6,7,4,0,13,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,200,1,0,0,0,0,42,34,26,0,26,1,1,0,0,31,1,0,0,0,0.0,2.3.28.1
plugins/convention/src/test/java/org/apache/struts2/convention/actions/namespace3/ActionLevelNamespacesAction.java,class,2,3,1,2,1,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0.0,2.3.28.1
core/src/main/java/org/apache/struts2/views/xslt/ProxyNamedNodeMap.java,class,5,7,2,5,10,1,0,6,23,0.7,0.0,0.0,10,0,9,0,1,0,10,0,0,0,3,0,0,3,0,0,0,0,0,37,5,0,0,0,0,0,0,3,0,3,0,0,0,0,60,1,0,0,0,0.0,2.3.28.1
plugins/dojo/src/main/java/org/apache/struts2/dojo/components/AbstractRemoteBean.java,class,7,10,3,7,53,2,2,15,338,0.9302722,0.0,0.0,28,0,28,0,0,0,28,0,0,0,21,1,0,1,20,0,1,0,2,138,1,0,24,0,2,64,1,26,1,24,1,0,0,0,159,1025,0,0,0,0.0,2.3.28.1
plugins/sitegraph/src/main/java/org/apache/struts2/sitegraph/entities/FileBasedView.java,class,4,8,4,4,13,1,3,21,24,0.7916667,0.0,0.0,8,0,3,1,4,0,7,2,0,0,3,1,0,3,0,0,1,0,1,54,5,2,1,1,1,7,1,11,2,11,2,0,0,0,45,1025,2,0,0,0.0,2.3.28.1
core/src/test/java/org/apache/struts2/views/freemarker/FreeMarkerResultTest.java,class,13,15,2,13,10,3,0,33,0,0.4603175,0.0,0.0,7,0,5,0,2,0,7,0,0,0,9,0,0,2,0,7,0,0,0,104,0,0,0,2,0,14,2,23,0,16,1,0,0,0,70,1,0,0,0,0.0,2.3.28.1
core/src/main/java/org/apache/struts2/views/freemarker/tags/IteratorModel.java,class,6,7,1,6,2,2,0,0,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0.0,2.3.28.1
plugins/rest/src/main/java/org/apache/struts2/rest/DefaultContentTypeHandlerManager.java,class,10,14,4,10,37,1,0,39,29,0.7,0.0,0.0,10,0,7,1,2,0,9,0,0,0,3,0,0,1,0,2,0,0,0,144,15,2,17,0,2,5,11,40,4,31,4,0,0,0,111,1,0,0,0,0.0,2.3.28.1
core/src/main/java/org/apache/struts2/components/ActionError.java,class,7,10,3,7,7,3,0,3,4,0.625,0.0,0.0,4,0,2,0,2,0,4,0,0,0,2,1,1,1,0,0,1,0,0,27,1,1,1,0,0,11,0,6,0,4,3,0,0,0,77,1,0,0,0,0.0,2.3.28.1
xwork-core/src/test/java/com/opensymphony/xwork2/ActionSupportTest.java,class,8,9,1,8,22,4,0,62,134,0.6,0.0,0.0,20,0,17,1,2,0,19,0,0,0,1,0,0,1,0,0,0,0,22,247,0,0,0,2,0,174,14,27,0,26,1,0,1,0,75,1,0,0,0,0.0,2.3.28.1
xwork-core/src/test/java/com/opensymphony/xwork2/test/SimpleAnnotationAction2.java,class,3,4,1,3,2,3,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,4,0,1,0,1,0,0,0,0,28,1,0,0,0,0.0,2.3.28.1
xwork-core/src/test/java/com/opensymphony/xwork2/test/SimpleAnnotationAction3.java,class,3,4,1,3,4,3,0,0,2,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,0,0,2,0,2,0,0,0,0,21,1,0,0,0,0.0,2.3.28.1
core/src/test/java/org/apache/struts2/util/InvocationSessionStoreTest.java,class,7,7,0,7,3,3,0,13,0,0.38888893,0.0,0.0,3,0,2,0,1,0,3,0,0,0,6,2,0,6,0,0,2,0,6,41,0,0,0,0,0,7,0,10,0,10,0,0,0,0,43,1,0,0,0,0.0,2.3.28.1
core/src/main/java/org/apache/struts2/components/template/JspTemplateEngine.java,class,11,12,1,11,9,2,0,17,1,0.5,0.0,0.0,3,0,2,0,1,0,3,0,0,0,2,1,0,1,0,1,1,0,1,45,2,1,2,1,0,4,0,11,2,9,3,0,0,0,51,1,2,0,0,0.0,2.3.28.1
apps/rest-showcase/src/test/java/it/org/apache/struts2/rest/example/ParameterUtils.java,class,0,3,3,0,2,1,0,1,0,0.0,0.0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,4,0,2,1,1,1,0,0,0,9,1,0,0,0,0.0,2.3.28.1
plugins/convention/src/test/java/org/apache/struts2/convention/actions/idx/idx2/Index.java,class,1,2,1,1,1,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0.0,2.3.28.1
plugins/portlet/src/main/java/org/apache/struts2/portlet/result/PortletResult.java,class,21,24,3,21,34,2,1,45,52,0.83653843,0.0,0.0,13,0,8,2,3,0,11,0,0,0,8,2,0,6,1,1,2,0,9,137,0,1,5,1,2,23,7,31,10,25,2,0,0,0,104,1,7,0,0,0.0,2.3.28.1
core/src/main/java/org/apache/struts2/views/jsp/IncludeTag.java,class,6,7,1,6,3,4,0,2,1,0.6666667,0.0,0.0,3,0,2,0,1,0,3,0,0,0,2,1,0,1,1,0,1,0,0,14,1,0,0,0,1,0,1,2,0,2,0,0,0,0,25,1,0,0,0,0.0,2.3.28.1
xwork-core/src/main/java/com/opensymphony/xwork2/ognl/accessor/CompoundRootAccessor.java,class,12,17,5,12,66,1,0,44,18,0.6944444,0.0,0.0,9,1,8,1,0,0,8,0,0,0,4,4,0,3,0,1,2,0,3,231,21,8,15,6,9,15,11,40,4,33,4,0,1,0,128,1,4,0,0,0.0,2.3.28.1
plugins/convention/src/test/java/org/apache/struts2/convention/actions/result/OverrideResultAction.java,class,2,4,2,2,1,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,1,0,0,0,0.0,2.3.28.1
plugins/gxp/src/main/java/org/apache/struts2/views/gxp/GxpResult.java,class,13,14,1,13,8,3,0,13,2,0.6666667,0.0,0.0,5,0,3,0,1,1,5,0,0,0,3,1,1,2,0,0,1,0,2,43,2,0,1,1,0,7,0,6,2,5,1,1,1,0,112,1,0,0,0,0.0,2.3.28.1
core/src/main/java/org/apache/struts2/components/OptGroup.java,class,13,17,4,13,10,2,0,15,0,0.7,0.0,0.0,8,0,8,0,0,0,8,0,0,0,5,2,1,1,3,0,1,0,0,52,2,0,2,0,0,11,0,8,0,7,1,1,0,0,86,1,1,0,0,0.0,2.3.28.1
apps/rest-showcase/src/main/java/org/demo/rest/example/IndexController.java,class,3,3,0,3,1,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,6,0,0,0,0,0,0,0,0,4,1,0,0,0,0.0,2.3.28.1
core/src/main/java/org/apache/struts2/views/freemarker/tags/URLModel.java,class,6,7,1,6,2,2,0,0,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0.0,2.3.28.1
xwork-core/src/main/java/com/opensymphony/xwork2/validator/validators/StringLengthFieldValidator.java,class,3,7,4,3,21,3,0,10,29,0.7833333,0.0,0.0,10,0,10,0,0,0,10,0,0,0,6,0,0,6,0,0,0,0,0,65,8,0,1,0,4,0,6,14,0,10,2,0,0,0,121,1,0,0,0,0.0,2.3.28.1
xwork-core/src/main/java/com/opensymphony/xwork2/conversion/impl/CollectionConverter.java,class,6,10,4,6,16,2,0,11,1,0.33333334,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,69,2,2,4,0,0,0,3,19,0,10,3,0,0,0,38,1,0,0,0,0.0,2.3.28.1
plugins/embeddedjsp/src/main/java/org/apache/struts2/el/parser/ArithmeticNode.java,class,2,7,5,2,2,3,5,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0.0,2.3.28.1
plugins/convention/src/main/java/org/apache/struts2/convention/ConventionUnknownHandler.java,class,21,24,3,21,69,1,0,55,18,0.7416667,0.0,0.0,12,0,4,1,7,0,11,0,0,0,10,1,0,4,6,0,1,0,2,245,17,4,24,3,0,55,3,63,10,45,5,0,1,0,211,1,15,0,0,0.0,2.3.28.1
core/src/test/java/org/apache/struts2/dispatcher/StrutsResultSupportTest.java,class,6,6,0,6,4,4,0,20,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,9,1,13,0,13,0,4,1,0,33,1,0,0,0,0.0,2.3.28.1
core/src/main/java/org/apache/struts2/views/velocity/components/I18nDirective.java,class,6,7,1,6,2,3,0,0,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0.0,2.3.28.1
core/src/main/java/org/apache/struts2/components/Component.java,class,13,193,180,13,62,1,11,64,430,0.915825,0.0,0.0,33,0,16,1,16,0,32,0,0,0,9,3,1,2,6,0,2,0,2,238,29,3,15,3,2,13,6,44,6,35,3,0,0,0,314,1,0,0,0,0.0,2.3.28.1
xwork-core/src/main/java/com/opensymphony/xwork2/inject/util/FinalizableReferenceQueue.java,class,2,7,5,2,7,2,0,9,13,0.75,0.0,0.0,6,2,1,1,0,4,5,0,0,0,2,2,0,1,0,1,1,0,2,41,2,0,0,1,1,2,0,4,0,4,1,1,0,0,36,0,0,0,0,0.0,2.3.28.1
plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/JspCompilationContext.java,class,16,40,24,16,117,1,0,63,1239,0.94710726,0.0,0.0,55,2,49,0,6,0,55,0,2,0,33,1,0,2,30,1,0,0,20,421,48,3,24,5,4,21,31,74,22,54,6,0,0,0,298,1,4,0,0,0.0,2.3.28.1
plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/compiler/Compiler.java,class,23,46,23,23,70,1,1,74,35,0.75000006,0.0,0.0,15,0,12,1,2,0,14,1,0,0,8,0,0,0,8,0,0,0,19,299,19,1,22,10,7,10,7,66,10,45,4,0,0,0,194,1025,5,0,0,0.0,2.3.28.1
core/src/test/java/org/apache/struts2/views/jsp/ui/ComboBoxTest.java,class,4,5,1,4,7,5,0,21,21,0.0,0.0,0.0,7,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,52,0,16,0,16,0,0,0,0,43,1,0,0,0,0.0,2.3.28.1
xwork-core/src/main/java/com/opensymphony/xwork2/interceptor/MethodFilterInterceptorUtil.java,class,3,5,2,3,27,1,0,8,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,69,8,4,6,0,1,12,2,14,0,11,3,0,0,0,70,1,0,0,0,0.0,2.3.28.1
xwork-core/src/main/java/com/opensymphony/xwork2/interceptor/ScopedModelDrivenInterceptor.java,class,11,13,2,11,13,2,0,19,7,0.72222227,0.0,0.0,6,0,5,0,1,0,6,0,0,0,6,2,0,6,0,0,2,0,0,62,2,0,4,1,0,5,1,22,1,17,4,0,0,0,126,1,0,0,0,0.0,2.3.28.1
core/src/main/java/org/apache/struts2/components/Set.java,class,6,10,4,6,14,3,0,11,17,0.71428573,0.0,0.0,7,0,7,0,0,0,7,0,0,0,2,0,0,0,2,0,0,0,0,55,2,0,2,0,0,27,0,7,6,4,2,0,0,0,119,1,0,0,0,0.0,2.3.28.1
plugins/rest/src/test/java/org/apache/struts2/rest/RestActionMapperTest.java,class,9,10,1,9,28,2,0,21,0,0.45714283,0.0,0.0,28,0,26,1,1,0,27,0,0,0,5,0,0,5,0,0,0,0,0,276,0,0,0,0,17,210,17,31,0,31,0,1,0,0,90,1,0,0,0,0.0,2.3.28.1
core/src/main/java/org/apache/struts2/StrutsConstants.java,class,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,103,103,103,0,0,0,103,0,0,105,0,0,0,0,0,103,0,103,0,103,0,0,0,0,271,17,0,0,0,0.0,2.3.28.1
plugins/embeddedjsp/src/test/java/org/apache/struts2/EmbeddedJSPResultTest.java,class,3,4,1,3,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,2.3.28.1
plugins/portlet/src/main/java/org/apache/struts2/portlet/util/PortletUrlHelperJSR286.java,class,7,9,2,7,9,2,0,14,1,0.5,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,33,2,0,0,1,0,5,0,6,1,4,2,0,0,0,40,1,4,0,0,0.0,2.3.28.1
plugins/javatemplates/src/main/java/org/apache/struts2/views/java/simple/ActionErrorHandler.java,class,1,2,1,1,2,3,0,0,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,10,1,0,0,0,0.0,2.3.28.1
apps/portlet/src/test/java/org/apache/struts2/portlet/test/Struts2PortletTest.java,class,1,1,0,1,8,3,0,14,28,0.875,0.0,0.0,8,0,8,0,0,0,8,0,0,0,1,1,0,1,0,0,1,0,0,73,1,0,0,0,0,52,2,1,0,1,0,0,0,0,77,1,0,0,0,0.0,2.3.28.1
plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/runtime/JspWriterImpl.java,class,6,8,2,6,83,2,0,41,656,0.8606272,0.0,0.0,41,0,33,5,1,2,36,0,3,0,7,1,0,6,0,1,0,0,11,242,12,2,18,0,10,10,25,35,10,13,3,1,0,0,226,1,0,0,0,0.0,2.3.28.1
xwork-core/src/test/java/com/opensymphony/xwork2/validator/ShortRangeValidatorTest.java,class,6,6,0,6,3,3,0,17,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,2,5,2,7,0,7,1,0,0,0,39,1,0,0,0,0.0,2.3.28.1
plugins/json/src/test/java/org/apache/struts2/json/JSONReaderTest.java,class,2,2,0,2,4,1,0,4,0,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,27,0,0,0,0,0,4,4,5,0,5,0,0,0,0,21,1,0,0,0,0.0,2.3.28.1
xwork-core/src/test/java/com/opensymphony/xwork2/interceptor/annotations/AnnotationWorkflowInterceptorTest.java,class,9,9,0,9,3,3,0,8,3,0.77777785,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,2,0,3,0,0,3,0,0,47,0,0,0,0,0,8,0,8,0,8,0,0,1,0,55,1,0,0,0,0.0,2.3.28.1
plugins/jsf/src/main/java/org/apache/struts2/jsf/FacesSetupInterceptor.java,class,20,21,1,20,70,2,0,63,108,0.8823529,0.0,0.0,17,0,14,2,1,0,15,0,0,0,14,1,0,14,0,0,1,0,2,291,8,9,23,8,3,35,20,77,7,62,4,0,0,0,221,1,10,0,0,0.0,2.3.28.1
plugins/embeddedjsp/src/main/java/org/apache/struts2/el/parser/AstInteger.java,class,3,5,2,3,6,3,0,2,4,0.5,0.0,0.0,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,23,3,0,1,1,0,0,0,2,0,1,2,0,0,0,26,17,0,0,0,0.0,2.3.28.1
core/src/main/java/org/apache/struts2/util/Counter.java,class,1,3,2,1,22,1,0,2,34,0.7395833,0.0,0.0,16,0,16,0,0,0,16,0,0,0,6,1,0,1,0,5,1,0,1,65,9,0,1,0,8,0,7,18,4,7,1,0,0,0,51,1,0,0,0,0.0,2.3.28.1
apps/showcase/src/main/java/org/apache/struts2/showcase/hangman/HangmanService.java,class,2,3,1,2,2,1,0,1,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8,1,0,0,0,0.0,2.3.28.1
plugins/dojo/src/main/java/org/apache/struts2/dojo/views/jsp/ui/HeadTag.java,class,6,7,1,6,9,2,0,8,22,0.8055555,0.0,0.0,9,0,8,0,1,0,9,0,0,0,8,1,0,8,0,0,1,0,0,45,1,0,0,0,0,0,1,9,0,9,0,0,0,0,43,1,0,0,0,0.0,2.3.28.1
xwork-core/src/test/java/com/opensymphony/xwork2/config/providers/XmlConfigurationProviderResultsTest.java,class,9,9,0,9,3,4,0,21,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,30,4,20,0,18,0,0,0,0,54,1,0,0,0,0.0,2.3.28.1
xwork-core/src/test/java/com/opensymphony/xwork2/conversion/impl/FooNumberConverter.java,class,1,1,0,1,2,2,0,5,0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,2,4,1,4,1,0,0,0,17,1,0,0,0,0.0,2.3.28.1
core/src/main/java/org/apache/struts2/dispatcher/ng/filter/StrutsPrepareFilter.java,class,13,14,1,13,7,1,0,17,0,0.5,0.0,0.0,4,0,3,0,1,0,4,0,0,0,3,1,0,0,3,0,1,0,0,48,0,0,2,2,0,1,0,11,1,8,2,0,0,0,58,1,0,0,0,0.0,2.3.28.1
plugins/rest/src/main/java/org/apache/struts2/rest/RestActionProxyFactory.java,class,6,7,1,6,4,2,0,4,0,0.25,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,1,1,0,1,0,1,0,0,17,2,0,1,0,0,1,0,3,0,3,1,0,0,0,30,1,0,0,0,0.0,2.3.28.1
xwork-core/src/main/java/com/opensymphony/xwork2/util/classloader/ReloadingClassLoader.java,class,10,11,1,10,28,2,0,25,0,0.6153846,0.0,0.0,13,0,12,0,1,0,13,0,0,0,5,1,0,5,0,0,2,0,6,108,10,2,4,2,3,8,12,22,5,14,3,0,0,0,98,1,5,0,0,0.0,2.3.28.1
apps/rest-showcase/src/main/java/org/demo/rest/example/OrdersController.java,class,11,12,1,11,15,2,0,13,9,0.6909091,0.0,0.0,11,0,11,0,0,0,11,0,0,0,5,1,0,5,0,0,1,0,0,55,9,0,4,0,1,19,1,7,0,5,1,0,0,0,46,1,2,0,0,0.0,2.3.28.1
xwork-core/src/test/java/com/opensymphony/xwork2/conversion/impl/InstantiatingNullHandlerTest.java,class,1,1,0,1,1,2,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0.0,2.3.28.1
apps/showcase/src/main/java/org/apache/struts2/showcase/person/EditPersonAction.java,class,6,6,0,6,5,2,0,4,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,1,0,3,0,0,1,0,0,22,3,1,0,0,0,6,1,3,0,3,1,0,0,0,33,1,0,0,0,0.0,2.3.28.1
plugins/struts1/src/main/java/org/apache/struts2/s1/Struts1Action.java,class,20,21,1,20,17,3,0,24,31,0.8,0.0,0.0,10,0,10,0,0,0,10,0,0,0,6,0,0,6,0,0,0,0,4,69,4,1,2,1,0,2,1,18,0,17,3,0,0,0,87,1,0,0,0,0.0,2.3.28.1
plugins/portlet/src/test/java/org/apache/struts2/portlet/PortletSessionMapTest.java,class,5,6,1,5,8,2,0,21,15,0.0,0.0,0.0,6,0,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,36,1,22,1,21,1,0,0,0,35,1,0,0,0,0.0,2.3.28.1
core/src/test/java/org/apache/struts2/interceptor/CookieProviderInterceptorTest.java,class,6,6,0,6,2,2,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,2,0,6,0,6,0,1,0,0,24,1,0,0,0,0.0,2.3.28.1
plugins/convention/src/test/java/org/apache/struts2/convention/actions/result/ActionLevelResultsAction.java,class,2,4,2,2,1,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,9,0,0,0,0,0,0,0,0,23,1,0,0,0,0.0,2.3.28.1
xwork-core/src/main/java/com/opensymphony/xwork2/DefaultActionInvocation.java,class,23,27,4,23,82,1,1,71,220,0.8815789,0.0,0.0,28,0,22,1,5,0,27,0,0,0,19,1,0,1,18,0,1,0,0,362,20,2,22,11,8,39,4,65,12,46,7,0,0,0,193,1,6,0,0,0.0,2.3.28.1
core/src/main/java/org/apache/struts2/components/Number.java,class,7,9,2,7,50,3,0,31,179,0.87037045,0.0,0.0,27,0,22,5,0,0,22,0,0,0,12,2,1,11,0,0,2,0,6,180,13,0,14,4,0,36,0,28,3,19,4,0,0,0,158,1,4,0,0,0.0,2.3.28.1
plugins/dwr/src/main/java/org/apache/struts2/validators/DWRValidator.java,class,14,15,1,14,4,2,0,21,0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,50,3,0,1,1,0,1,0,16,0,15,2,0,1,0,67,1,1,0,0,0.0,2.3.28.1
plugins/sitegraph/src/main/java/org/apache/struts2/sitegraph/model/SubGraph.java,class,4,8,4,4,19,1,1,16,4,0.6111111,0.0,0.0,9,0,8,1,0,0,8,0,0,0,4,0,0,0,4,0,0,0,0,80,8,4,2,0,0,12,0,10,3,8,2,0,0,0,34,1,0,0,0,0.0,2.3.28.1
plugins/jasperreports/src/main/java/org/apache/struts2/views/jasperreports/ValueStackShadowMap.java,class,1,2,1,1,7,3,0,3,0,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,1,0,1,0,2,1,0,0,24,2,0,2,0,1,0,1,6,0,5,2,0,0,0,48,1,0,0,0,0.0,2.3.28.1
core/src/main/java/org/apache/struts2/views/jsp/ui/AbstractListTag.java,class,2,4,2,2,9,5,2,9,20,0.77777773,0.0,0.0,9,0,8,0,1,0,9,0,0,0,8,0,0,0,8,0,0,0,0,46,0,0,0,0,1,0,0,9,0,9,0,0,0,0,18,1025,0,0,0,0.0,2.3.28.1
core/src/main/java/org/apache/struts2/interceptor/validation/AnnotationValidationInterceptor.java,class,5,7,2,5,14,2,0,21,1,0.6666667,0.0,0.0,3,0,1,0,2,0,3,0,0,0,2,1,0,2,0,0,1,0,2,44,4,2,3,2,0,2,6,12,1,8,5,0,0,0,51,1,0,0,0,0.0,2.3.28.1
core/src/main/java/org/apache/struts2/views/velocity/components/ActionMessageDirective.java,class,6,7,1,6,2,3,0,0,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0.0,2.3.28.1
plugins/spring/src/main/java/org/apache/struts2/spring/ClassReloadingXMLWebApplicationContext.java,class,14,16,2,14,37,2,0,32,94,0.825,0.0,0.0,16,0,12,2,2,0,14,0,0,0,5,1,0,2,3,0,1,0,1,111,2,4,7,0,0,6,0,12,0,11,4,0,0,0,134,1,4,0,0,0.0,2.3.28.1
plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/runtime/JspRuntimeLibrary.java,class,22,26,4,22,231,1,0,92,990,0.9777778,0.0,0.0,45,45,43,2,0,0,43,0,0,0,2,2,0,2,0,0,2,0,58,673,78,26,69,21,9,32,74,143,5,100,4,0,1,0,270,1,0,0,0,0.0,2.3.28.1
plugins/javatemplates/src/test/java/org/apache/struts2/views/java/simple/TextAreaTest.java,class,6,7,1,6,5,4,0,21,0,0.2,0.0,0.0,5,0,2,0,3,0,5,0,0,0,1,0,0,1,0,0,0,0,2,48,2,0,0,0,0,22,0,5,0,5,0,0,0,0,32,1,0,0,0,0.0,2.3.28.1
core/src/main/java/org/apache/struts2/views/freemarker/tags/TokenModel.java,class,6,7,1,6,2,2,0,0,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0.0,2.3.28.1
plugins/portlet/src/test/java/org/apache/struts2/portlet/dispatcher/Jsr168DispatcherTest.java,class,22,23,1,22,18,2,0,41,0,0.75000006,0.0,0.0,10,0,5,5,0,0,5,0,0,0,10,0,0,1,0,9,1,0,7,170,0,2,2,3,0,74,1,40,1,31,1,1,0,0,127,1,0,0,0,0.0,2.3.28.1
plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/tagplugins/jstl/core/Catch.java,class,2,2,0,2,3,1,0,5,0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,22,0,5,6,5,1,0,0,0,15,1,0,0,0,0.0,2.3.28.1
