file,class,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,version,title,severity,vulnerable
apache-tomcat-8.5.65-src/java/org/apache/catalina/loader/WebappClassLoader.java,java/org/apache/catalina/loader/WebappClassLoader.java,2,5,5,3,6,0.0,0.0,4,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,1,0,0,0,1,0,1,1,0,0,0,77,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/loader/WebappClassLoader.java,java/org/apache/catalina/loader/WebappClassLoader.java,2,5,5,3,6,0.0,0.0,4,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,1,0,0,0,1,0,1,1,0,0,0,77,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/loader/WebappClassLoaderBase.java,java/org/apache/catalina/loader/WebappClassLoaderBase.java,25,413,4,237,2389,0.12598771,0.6281826,83,0,48,16,17,2,68,0,2,0,27,5,0,18,9,0,13,0,46,1448,101,28,106,32,15,186,74,295,31,195,7,0,5,0,717,1025,77,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/loader/WebappLoader.java,java/org/apache/catalina/loader/WebappLoader.java,18,78,3,86,134,0.20652173,0.557971,28,0,20,4,4,0,24,0,0,0,10,2,0,8,2,0,3,0,17,284,24,5,22,6,5,36,7,59,7,40,4,0,0,0,220,1,7,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/Constants.java,java/org/apache/catalina/manager/Constants.java,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,0,0,12,0,0,23,0,0,0,0,0,99,0,12,10,12,0,0,0,0,71,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/DummyProxySession.java,java/org/apache/catalina/manager/DummyProxySession.java,3,38,1,0,683,0.014224751,0.014224751,38,0,38,0,0,0,38,0,0,0,1,0,0,1,0,0,0,0,0,101,19,0,0,0,0,0,9,3,0,1,0,0,0,0,54,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/host/Constants.java,java/org/apache/catalina/manager/host/Constants.java,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,8,0,0,10,0,0,0,0,0,56,0,8,6,8,0,0,0,0,46,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/host/HostManagerServlet.java,java/org/apache/catalina/manager/host/HostManagerServlet.java,16,83,3,73,15,0.41758242,0.4945055,14,0,5,0,9,0,14,0,0,2,7,2,0,1,6,0,2,0,8,325,23,2,29,8,9,74,13,63,2,41,3,0,0,0,244,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/host/HTMLHostManagerServlet.java,java/org/apache/catalina/manager/host/HTMLHostManagerServlet.java,9,32,4,45,28,0.0,0.0,8,0,3,0,5,0,8,0,0,0,9,9,0,9,0,0,9,0,34,236,5,3,7,0,2,190,89,128,19,40,4,0,0,0,181,17,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/host/HTMLHostManagerServlet.java,java/org/apache/catalina/manager/host/HTMLHostManagerServlet.java,9,32,4,45,28,0.0,0.0,8,0,3,0,5,0,8,0,0,0,9,9,0,9,0,0,9,0,34,236,5,3,7,0,2,190,89,128,19,40,4,0,0,0,181,17,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/host/HTMLHostManagerServlet.java,java/org/apache/catalina/manager/host/HTMLHostManagerServlet.java,9,32,4,45,28,0.0,0.0,8,0,3,0,5,0,8,0,0,0,9,9,0,9,0,0,9,0,34,236,5,3,7,0,2,190,89,128,19,40,4,0,0,0,181,17,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/HTMLManagerServlet.java,java/org/apache/catalina/manager/HTMLManagerServlet.java,17,139,4,127,319,0.009230769,0.009230769,26,0,4,0,22,0,26,0,0,0,20,19,0,13,0,7,19,0,49,713,24,7,26,9,8,488,132,264,48,108,4,10,0,0,318,17,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/HTMLManagerServlet.java,java/org/apache/catalina/manager/HTMLManagerServlet.java,17,139,4,127,319,0.009230769,0.009230769,26,0,4,0,22,0,26,0,0,0,20,19,0,13,0,7,19,0,49,713,24,7,26,9,8,488,132,264,48,108,4,10,0,0,318,17,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/HTMLManagerServlet.java,java/org/apache/catalina/manager/HTMLManagerServlet.java,17,139,4,127,319,0.009230769,0.009230769,26,0,4,0,22,0,26,0,0,0,20,19,0,13,0,7,19,0,49,713,24,7,26,9,8,488,132,264,48,108,4,10,0,0,318,17,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/JMXProxyServlet.java,java/org/apache/catalina/manager/JMXProxyServlet.java,4,34,3,39,25,0.4,0.4,11,0,6,5,0,0,6,0,0,0,5,3,0,3,2,0,3,0,6,172,9,2,13,5,1,38,4,43,9,31,2,0,0,0,173,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/JspHelper.java,java/org/apache/catalina/manager/JspHelper.java,4,39,1,23,74,0.015151516,0.015151516,13,12,11,2,0,0,12,0,0,0,3,3,0,3,0,0,3,0,13,159,25,1,11,6,1,19,24,30,12,19,4,0,0,0,132,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/JspHelper.java,java/org/apache/catalina/manager/JspHelper.java,4,39,1,23,74,0.015151516,0.015151516,13,12,11,2,0,0,12,0,0,0,3,3,0,3,0,0,3,0,13,159,25,1,11,6,1,19,24,30,12,19,4,0,0,0,132,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/JspHelper.java,java/org/apache/catalina/manager/JspHelper.java,4,39,1,23,74,0.015151516,0.015151516,13,12,11,2,0,0,12,0,0,0,3,3,0,3,0,0,3,0,13,159,25,1,11,6,1,19,24,30,12,19,4,0,0,0,132,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/ManagerServlet.java,java/org/apache/catalina/manager/ManagerServlet.java,32,290,3,161,628,0.16923077,0.29615384,44,3,8,4,32,0,40,0,0,1,11,2,0,1,10,0,2,0,52,1082,51,27,70,24,18,272,65,218,68,162,7,0,0,0,504,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/StatusManagerServlet.java,java/org/apache/catalina/manager/StatusManagerServlet.java,4,34,3,44,0,0.8333333,1.0,4,0,4,0,0,0,4,0,0,0,7,2,0,1,6,0,6,0,21,227,0,5,5,4,7,88,80,122,5,29,4,0,0,0,102,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/StatusTransformer.java,java/org/apache/catalina/manager/StatusTransformer.java,5,128,1,68,210,0.0,0.0,21,21,19,0,2,0,21,0,0,0,0,0,0,0,0,0,0,0,83,705,12,15,45,1,40,310,118,108,61,66,4,0,0,0,289,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/StatusTransformer.java,java/org/apache/catalina/manager/StatusTransformer.java,5,128,1,68,210,0.0,0.0,21,21,19,0,2,0,21,0,0,0,0,0,0,0,0,0,0,0,83,705,12,15,45,1,40,310,118,108,61,66,4,0,0,0,289,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/StatusTransformer.java,java/org/apache/catalina/manager/StatusTransformer.java,5,128,1,68,210,0.0,0.0,21,21,19,0,2,0,21,0,0,0,0,0,0,0,0,0,0,0,83,705,12,15,45,1,40,310,118,108,61,66,4,0,0,0,289,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/util/BaseSessionComparator.java,java/org/apache/catalina/manager/util/BaseSessionComparator.java,3,6,1,2,3,0.0,0.0,3,0,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,11,1,0,3,0,2,1,3,2,0,2,0,0,0,0,33,1025,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/manager/util/SessionUtils.java,java/org/apache/catalina/manager/util/SessionUtils.java,3,43,1,23,17,0.0,0.0,7,6,6,1,0,0,6,0,0,0,5,5,0,5,0,0,5,0,5,160,19,5,16,6,2,14,12,41,5,28,5,0,0,0,119,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mapper/Constants.java,java/org/apache/catalina/mapper/Constants.java,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4,17,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mapper/Mapper.java,java/org/apache/catalina/mapper/Mapper.java,24,259,5,106,795,0.1764706,0.29411766,43,16,16,25,2,0,18,0,20,6,6,2,0,5,0,1,3,0,84,1111,68,21,98,1,32,33,162,288,75,173,6,0,6,0,257,17,12,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mapper/MapperListener.java,java/org/apache/catalina/mapper/MapperListener.java,21,78,3,63,10,0.33333334,0.47619048,17,0,5,10,2,0,7,0,0,0,5,2,0,5,0,0,5,0,2,305,5,9,3,0,6,32,1,81,0,70,4,0,0,0,112,1,9,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mapper/MappingData.java,java/org/apache/catalina/mapper/MappingData.java,5,1,1,2,0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,12,0,12,0,0,0,5,0,5,28,0,0,0,0,0,0,2,19,0,12,0,0,0,0,36,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mapper/WrapperMappingInfo.java,java/org/apache/catalina/mapper/WrapperMappingInfo.java,1,5,1,0,2,0.4,1.0,5,0,5,0,0,0,5,0,0,0,4,0,0,4,0,0,4,0,0,24,4,0,0,0,0,0,0,4,0,4,0,0,0,0,20,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/BaseCatalinaMBean.java,java/org/apache/catalina/mbeans/BaseCatalinaMBean.java,3,4,2,3,1,0.0,0.0,2,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,2,0,1,0,1,0,1,1,0,0,0,28,1025,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/ClassNameMBean.java,java/org/apache/catalina/mbeans/ClassNameMBean.java,2,1,3,2,0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/ConnectorMBean.java,java/org/apache/catalina/mbeans/ConnectorMBean.java,4,5,4,6,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,21,1,0,3,0,0,6,0,4,0,4,1,0,0,0,58,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/ContainerMBean.java,java/org/apache/catalina/mbeans/ContainerMBean.java,13,23,3,25,28,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,101,4,4,3,2,2,0,2,24,0,23,4,0,0,0,99,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/ContextEnvironmentMBean.java,java/org/apache/catalina/mbeans/ContextEnvironmentMBean.java,4,1,3,6,0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,50,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/ContextMBean.java,java/org/apache/catalina/mbeans/ContextMBean.java,7,14,3,15,36,0.0,0.0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,64,9,5,0,0,0,0,5,30,0,25,1,0,0,0,90,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/ContextResourceLinkMBean.java,java/org/apache/catalina/mbeans/ContextResourceLinkMBean.java,4,14,3,17,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,57,5,0,4,0,0,17,0,7,2,6,2,0,0,0,64,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/ContextResourceMBean.java,java/org/apache/catalina/mbeans/ContextResourceMBean.java,4,16,3,19,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,63,6,0,4,0,0,19,0,7,2,6,2,0,0,0,62,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/GlobalResourcesLifecycleListener.java,java/org/apache/catalina/mbeans/GlobalResourcesLifecycleListener.java,12,29,1,32,0,0.6,0.6,5,0,1,0,4,0,5,0,0,0,3,2,0,1,2,0,2,0,6,120,1,4,0,8,1,22,0,17,16,14,4,0,0,0,113,1,13,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/GroupMBean.java,java/org/apache/catalina/mbeans/GroupMBean.java,8,12,2,18,4,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,2,0,0,0,2,0,2,0,3,60,4,2,4,2,0,7,2,18,4,16,2,0,0,0,64,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/JmxRemoteLifecycleListener.java,java/org/apache/catalina/mbeans/JmxRemoteLifecycleListener.java,11,34,4,25,30,0.33333334,1.0,12,0,9,3,0,0,9,0,0,0,16,2,0,1,15,0,2,0,21,292,7,0,11,4,0,37,2,59,1,33,3,0,4,0,157,1,6,8,Local Privilege Escalation,Moderate,1.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/JmxRemoteLifecycleListener.java,java/org/apache/catalina/mbeans/JmxRemoteLifecycleListener.java,11,34,4,25,30,0.33333334,1.0,12,0,9,3,0,0,9,0,0,0,16,2,0,1,15,0,2,0,21,292,7,0,11,4,0,37,2,59,1,33,3,0,4,0,157,1,6,8,Local Privilege Escalation,Moderate,1.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/JmxRemoteLifecycleListener.java,java/org/apache/catalina/mbeans/JmxRemoteLifecycleListener.java,11,34,4,25,30,0.33333334,1.0,12,0,9,3,0,0,9,0,0,0,16,2,0,1,15,0,2,0,21,292,7,0,11,4,0,37,2,59,1,33,3,0,4,0,157,1,6,8,Local Privilege Escalation,Moderate,1.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/JmxRemoteLifecycleListener.java,java/org/apache/catalina/mbeans/JmxRemoteLifecycleListener.java,11,34,4,25,30,0.33333334,1.0,12,0,9,3,0,0,9,0,0,0,16,2,0,1,15,0,2,0,21,292,7,0,11,4,0,37,2,59,1,33,3,0,4,0,157,1,6,8,Local Privilege Escalation,Moderate,1.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/JmxRemoteLifecycleListener.java,java/org/apache/catalina/mbeans/JmxRemoteLifecycleListener.java,11,34,4,25,30,0.33333334,1.0,12,0,9,3,0,0,9,0,0,0,16,2,0,1,15,0,2,0,21,292,7,0,11,4,0,37,2,59,1,33,3,0,4,0,157,1,6,8,Local Privilege Escalation,Moderate,1.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/MBeanDumper.java,java/org/apache/catalina/mbeans/MBeanDumper.java,4,32,1,29,3,0.0,0.0,3,3,2,1,0,0,2,0,0,0,2,2,0,2,0,0,2,0,11,131,4,5,3,4,0,22,17,26,12,20,8,0,0,0,83,1,4,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/MBeanFactory.java,java/org/apache/catalina/mbeans/MBeanFactory.java,31,80,1,94,160,0.02173913,0.02173913,29,0,24,5,0,0,24,0,1,0,4,3,0,3,1,0,3,0,6,416,34,3,19,3,21,50,5,127,7,120,4,0,0,0,228,1,3,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/MBeanUtils.java,java/org/apache/catalina/mbeans/MBeanUtils.java,17,80,1,44,64,0.39333335,0.4,25,25,11,0,0,14,25,0,0,2,3,3,0,3,0,0,1,0,36,325,25,4,28,0,3,66,4,131,23,100,2,0,0,0,115,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/MemoryUserDatabaseMBean.java,java/org/apache/catalina/mbeans/MemoryUserDatabaseMBean.java,9,30,2,39,66,0.0,0.0,12,0,12,0,0,0,12,0,0,0,5,0,0,0,5,0,5,0,10,154,15,3,6,9,0,22,3,38,9,38,1,0,0,0,84,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/MemoryUserDatabaseMBean.java,java/org/apache/catalina/mbeans/MemoryUserDatabaseMBean.java,9,30,2,39,66,0.0,0.0,12,0,12,0,0,0,12,0,0,0,5,0,0,0,5,0,5,0,10,154,15,3,6,9,0,22,3,38,9,38,1,0,0,0,84,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/MemoryUserDatabaseMBean.java,java/org/apache/catalina/mbeans/MemoryUserDatabaseMBean.java,9,30,2,39,66,0.0,0.0,12,0,12,0,0,0,12,0,0,0,5,0,0,0,5,0,5,0,10,154,15,3,6,9,0,22,3,38,9,38,1,0,0,0,84,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/NamingResourcesMBean.java,java/org/apache/catalina/mbeans/NamingResourcesMBean.java,9,27,2,25,6,0.16666667,0.16666667,9,0,9,0,0,0,9,0,0,0,2,0,0,0,2,0,2,0,9,133,12,3,12,3,3,19,3,34,9,29,2,0,0,0,85,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/RoleMBean.java,java/org/apache/catalina/mbeans/RoleMBean.java,4,0,2,2,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,1,4,0,0,0,0,0,1,0,2,0,2,0,0,0,0,23,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/ServiceMBean.java,java/org/apache/catalina/mbeans/ServiceMBean.java,4,11,3,14,10,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,42,3,2,1,0,2,5,3,17,0,15,1,0,0,0,79,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/mbeans/UserMBean.java,java/org/apache/catalina/mbeans/UserMBean.java,8,18,2,21,13,0.06666667,0.06666667,6,0,6,0,0,0,6,0,0,0,2,0,0,0,2,0,2,0,3,82,6,2,8,2,0,11,2,22,6,20,2,0,0,0,64,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/CombinedRealm.java,java/org/apache/catalina/realm/CombinedRealm.java,16,73,4,45,0,0.7736842,0.9,20,0,14,0,6,0,20,0,0,0,3,2,0,1,2,0,3,0,2,250,15,14,7,2,7,30,3,25,1,16,4,0,0,0,181,1,24,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/Constants.java,java/org/apache/catalina/realm/Constants.java,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,6,0,0,8,0,0,0,0,0,6,0,6,0,6,0,0,0,0,30,17,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/DataSourceRealm.java,java/org/apache/catalina/realm/DataSourceRealm.java,8,57,4,32,293,0.073846154,0.28615385,27,0,16,1,10,0,26,0,0,0,11,1,0,3,8,0,1,0,1,236,31,1,15,11,1,19,4,49,0,29,4,0,0,0,190,1,9,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/DataSourceRealm.java,java/org/apache/catalina/realm/DataSourceRealm.java,8,57,4,32,293,0.073846154,0.28615385,27,0,16,1,10,0,26,0,0,0,11,1,0,3,8,0,1,0,1,236,31,1,15,11,1,19,4,49,0,29,4,0,0,0,190,1,9,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/DataSourceRealm.java,java/org/apache/catalina/realm/DataSourceRealm.java,8,57,4,32,293,0.073846154,0.28615385,27,0,16,1,10,0,26,0,0,0,11,1,0,3,8,0,1,0,1,236,31,1,15,11,1,19,4,49,0,29,4,0,0,0,190,1,9,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/DigestCredentialHandlerBase.java,java/org/apache/catalina/realm/DigestCredentialHandlerBase.java,6,29,1,25,72,0.0952381,0.0952381,16,0,9,1,6,0,15,5,0,0,7,2,1,5,1,0,3,0,5,106,13,0,8,1,1,1,15,25,6,19,4,0,0,0,141,1025,1,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/GenericPrincipal.java,java/org/apache/catalina/realm/GenericPrincipal.java,4,23,1,9,43,0.51282054,1.0,14,0,12,1,1,0,13,0,0,0,7,1,0,1,6,0,6,0,2,109,11,1,5,0,0,3,5,11,0,8,2,0,1,0,133,1,0,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/JAASCallbackHandler.java,java/org/apache/catalina/realm/JAASCallbackHandler.java,8,18,1,17,1,1.0,1.0,3,0,3,0,0,0,3,0,0,0,11,1,0,0,11,0,11,0,1,84,0,1,1,0,3,9,1,15,0,13,3,0,0,0,139,1,1,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/JAASMemoryLoginModule.java,java/org/apache/catalina/realm/JAASMemoryLoginModule.java,12,39,5,39,0,0.9047619,1.0,8,0,6,1,1,0,7,0,0,0,8,1,0,1,7,0,1,0,3,201,12,2,8,4,11,27,22,64,5,27,3,0,0,0,212,1,8,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/JAASRealm.java,java/org/apache/catalina/realm/JAASRealm.java,9,73,4,45,193,0.09486166,0.3241107,23,0,14,0,9,0,23,0,0,0,12,2,0,2,10,0,4,0,10,268,28,2,11,5,1,32,3,53,4,30,4,0,0,0,426,1,22,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/JDBCRealm.java,java/org/apache/catalina/realm/JDBCRealm.java,7,73,4,42,338,0.15913978,0.8129032,32,0,21,1,10,0,31,0,0,5,14,1,0,0,14,0,1,0,4,276,29,4,21,10,1,22,11,50,1,32,5,0,0,0,213,1,10,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/JDBCRealm.java,java/org/apache/catalina/realm/JDBCRealm.java,7,73,4,42,338,0.15913978,0.8129032,32,0,21,1,10,0,31,0,0,5,14,1,0,0,14,0,1,0,4,276,29,4,21,10,1,22,11,50,1,32,5,0,0,0,213,1,10,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/JDBCRealm.java,java/org/apache/catalina/realm/JDBCRealm.java,7,73,4,42,338,0.15913978,0.8129032,32,0,21,1,10,0,31,0,0,5,14,1,0,0,14,0,1,0,4,276,29,4,21,10,1,22,11,50,1,32,5,0,0,0,213,1,10,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/JNDIRealm.java,java/org/apache/catalina/realm/JNDIRealm.java,13,370,4,167,6971,0.029248875,0.24125995,122,1,79,14,29,0,108,0,0,0,50,2,1,11,38,0,3,0,11,1331,119,17,122,32,6,101,42,279,30,163,7,0,2,0,690,1,42,8,Authentication weakness,Low,1.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/JNDIRealm.java,java/org/apache/catalina/realm/JNDIRealm.java,13,370,4,167,6971,0.029248875,0.24125995,122,1,79,14,29,0,108,0,0,0,50,2,1,11,38,0,3,0,11,1331,119,17,122,32,6,101,42,279,30,163,7,0,2,0,690,1,42,8,Authentication weakness,Low,1.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/JNDIRealm.java,java/org/apache/catalina/realm/JNDIRealm.java,13,370,4,167,6971,0.029248875,0.24125995,122,1,79,14,29,0,108,0,0,0,50,2,1,11,38,0,3,0,11,1331,119,17,122,32,6,101,42,279,30,163,7,0,2,0,690,1,42,8,Authentication weakness,Low,1.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/JNDIRealm.java,java/org/apache/catalina/realm/JNDIRealm.java,13,370,4,167,6971,0.029248875,0.24125995,122,1,79,14,29,0,108,0,0,0,50,2,1,11,38,0,3,0,11,1331,119,17,122,32,6,101,42,279,30,163,7,0,2,0,690,1,42,8,Authentication weakness,Low,1.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/JNDIRealm.java,java/org/apache/catalina/realm/JNDIRealm.java,13,370,4,167,6971,0.029248875,0.24125995,122,1,79,14,29,0,108,0,0,0,50,2,1,11,38,0,3,0,11,1331,119,17,122,32,6,101,42,279,30,163,7,0,2,0,690,1,42,8,Authentication weakness,Low,1.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/JNDIRealm.java,java/org/apache/catalina/realm/JNDIRealm.java,13,370,4,167,6971,0.029248875,0.24125995,122,1,79,14,29,0,108,0,0,0,50,2,1,11,38,0,3,0,11,1331,119,17,122,32,6,101,42,279,30,163,7,0,2,0,690,1,42,8,Authentication weakness,Low,1.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/JNDIRealm.java,java/org/apache/catalina/realm/JNDIRealm.java,13,370,4,167,6971,0.029248875,0.24125995,122,1,79,14,29,0,108,0,0,0,50,2,1,11,38,0,3,0,11,1331,119,17,122,32,6,101,42,279,30,163,7,0,2,0,690,1,42,8,Authentication weakness,Low,1.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/JNDIRealm.java,java/org/apache/catalina/realm/JNDIRealm.java,13,370,4,167,6971,0.029248875,0.24125995,122,1,79,14,29,0,108,0,0,0,50,2,1,11,38,0,3,0,11,1331,119,17,122,32,6,101,42,279,30,163,7,0,2,0,690,1,42,8,Authentication weakness,Low,1.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/LockOutRealm.java,java/org/apache/catalina/realm/LockOutRealm.java,9,34,5,30,146,0.080882356,0.21323529,20,0,15,3,2,0,17,0,0,2,7,2,0,1,6,0,2,0,3,156,17,0,4,1,3,3,10,29,4,18,3,1,1,0,235,1,2,8,0,0,0.0
apache-tomcat-8.5.65-src/java/org/apache/catalina/realm/MemoryRealm.java,java/org/apache/catalina/realm/MemoryRealm.java,11,26,4,27,16,0.2777778,0.44444445,9,0,3,0,5,1,9,0,0,1,5,3,0,4,1,0,3,0,2,101,10,1,6,3,0,12,3,19,1,15,3,0,0,0,173,1,6,8,0,0,0.0
